Name,Status,Batch,Team_size,Website,Founders
May Mobility,Active,S17,260,http://maymobility.com,Edwin Olson (https://www.linkedin.com/in/edwin-olson-6644387/ https://twitter.com/edwinolson)
Muzz,Active,S17,104,https://muzz.com,Shahzad Younas (https://uk.linkedin.com/in/shahzad-younas-16a6909b https://twitter.com/muzz_app)
OneLocal,Active,S17,90,https://onelocal.com/,Edward Yao (https://www.linkedin.com/in/edward-yao-2599a26/ )
Imbue,Active,S17,35,http://imbue.com,Josh Albrecht (https://www.linkedin.com/in/joshalbrecht ); Kanjun Qiu (http://www.linkedin.com/in/kanjun )
Oncobox,Active,S17,11,http://oncobox.com,Anton Buzdin (https://www.linkedin.com/in/anton-buzdin-8284972 ); Andrew Garazha (https://www.linkedin.com/in/garazha )
Tesseract,Active,S17,6,http://tesseract.space,Erik Franks (https://www.linkedin.com/in/erfrnk ); Jeff Gibson (https://www.linkedin.com/in/jeff-gibson-59866a86/ ); Jake Teufert (https://www.linkedin.com/in/jake-teufert-86b375133/ )
D-ID,Active,S17,27,http://www.d-id.com,Sella Blondheim (https://www.linkedin.com/in/sella-blondheim-531096a5/ ); Eliran Kuta (https://www.linkedin.com/in/eliran-kuta-24165878/ ); Gil Perry (https://www.linkedin.com/in/gil-perry-21532655/ )
Skyscrape,Active,S17,3,http://skyscrape.us,Brent Ridley (https://www.linkedin.com/in/brent-ridley )
Flowspace,Active,S17,48,http://www.flow.space,Ben Eachus (https://www.linkedin.com/in/beneachus ); Jason Harbert (https://www.linkedin.com/in/jason-harbert-5704b41/ )
Piggy,Active,S17,2,https://piggy.co.in,Kunal Sangwan (https://in.linkedin.com/in/kunal-sangwan-9127a418 ); Nikhil Satya Mantha (https://in.linkedin.com/in/nikhil-mantha-1b14241b ); Ankush Singh (https://in.linkedin.com/in/ankush-singh-b4646718 )
Airthium,Active,S17,12,http://www.airthium.com,Andrei Klochko (https://www.linkedin.com/in/andrei-klochko-20093224/?locale=en_US https://twitter.com/airthium); Franck Lahaye (https://www.linkedin.com/in/francklahaye https://twitter.com/airthium)
tpaga,Active,S17,25,https://tpaga.co,Andres Gutierrez (https://co.linkedin.com/in/andres-gutierrez-8516588 https://twitter.com/andresgcn); Sebastian Ortiz (https://co.linkedin.com/in/sebastian-ortiz-vásquez-75b38590 ); Juan Salcedo (http://www.linkedin.com/in/JuanSalcedo )
Rev Genomics,Active,S17,8,https://www.revgenomics.com,Bertrand Vick (https://www.linkedin.com/in/bertrand-vick-4056044?trk=hp-identity-photo )
Pyka,Active,S17,75,https://flypyka.com,Kyle Moore (https://www.linkedin.com/in/kyle-moore-1485536a/ ); Michael Norcia (https://www.linkedin.com/in/michael-norcia-13a79124/ ); Chuma Ogunwole (https://www.linkedin.com/in/chuma-ogunwole-10893316 ); Nathan White (https://www.linkedin.com/in/nathan-white-8a1950a9 )
Entocycle,Active,S17,13,https://www.entocycle.com/,Keiran Olivares Whitaker (https://www.linkedin.com/in/keiran-olivares-whitaker-a2b8b795/ )
HelpWear,Active,S17,2,http://helpwear.ca/,Andre Bertram (https://www.linkedin.com/in/andrebertram/ )
Spect,Active,S17,7,http://www.getspect.com,Ankur Gupta (https://www.linkedin.com/in/regenmd http://twitter.com/regenmd)
Pop Meals,Active,S17,153,https://popmeals.com,Chris Edelmann (https://www.linkedin.com/in/christian-edelmann-we-are-hiring-27166531/ ); Jessica Li (https://www.linkedin.com/in/jessicaykli/ ); Jonathan Weins (https://www.linkedin.com/in/jonathanweins/ )
Koko Labs,Active,S17,25,https://www.meetkoko.com,Brad Eckert (https://www.linkedin.com/in/bradleymeckert/ ); Kiran Joshi (https://www.linkedin.com/in/kiran-joshi-2b11ab4 ); Neal Khosla (https://www.linkedin.com/in/nealkhosla/ )
Rabbet,Active,S17,23,http://rabbet.com,Will Mitchell (https://www.linkedin.com/in/mitchellrw )
Truepill,Active,S17,1300,https://truepill.com/,Umar Afridi (http://www.linkedin.com/in/umarafridi/ https://twitter.com/UAfridi); Sid Viswanathan (https://www.linkedin.com/in/sidviswanathan )
Upfort,Active,S17,38,https://www.upfort.com,Han Wang (https://www.linkedin.com/in/hanwangpaladin )
Prelim,Active,S17,34,https://prelim.com,Chris Blaser (https://www.linkedin.com/in/chris-blaser-07517b1a4/ ); Heang Chan (https://www.linkedin.com/in/heangchan )
Advano,Active,S17,25,http://www.advano.io,Shiva Adireddy (https://www.linkedin.com/in/shiva-adireddy-5aab1850 https://twitter.com/advanotech)
Carrot Fertility,Active,S17,0,https://www.get-carrot.com/,Asima Ahmad (https://www.linkedin.com/in/asima-ahmad-md-mph-a13523117?trk=nav_responsive_tab_profile ); Tammy Sun (https://www.linkedin.com/in/tammysun1/ )
Relationship Hero,Active,S17,100,https://relationshiphero.com,Liron Shapira (https://linkedin.com/in/lironshapira https://twitter.com/liron); Lior Gotesman (https://www.linkedin.com/in/liorgotesman )
CocuSocial,Active,S17,10,http://www.cocusocial.com,Billy Guan (https://www.linkedin.com/in/billy-guan-03b53b19/ ); Helen Sun (https://www.linkedin.com/in/helen-yiwen-sun-a366b872/ )
ThereCraft,Active,S17,1,https://therecraft.com,Star Simpson (https://www.linkedin.com/in/star-simpson-90a63a160 )
SafeButler,Active,S17,2,https://www.safebutler.com,Vincent Wei (https://www.linkedin.com/in/insuretech ); Nan Zhong (https://www.linkedin.com/in/nanzhong/ )
Darmiyan,Active,S17,8,https://www.darmiyan.com/,Padideh Kamali-Zare (https://www.linkedin.com/in/padideh-kamali-zare-353b2617/ ); Kaveh Vejdani (https://www.linkedin.com/in/kaveh-vejdani-5369561 )
Nimble,Active,S17,4,http://www.hirenimble.com,Lauren Dachille (https://www.linkedin.com/in/laurendachille )
Roofr,Active,S17,40,https://roofr.com,Richy Nelson (https://www.linkedin.com/in/richard-nelson-105b7593/ ); Kevin Redman (https://www.linkedin.com/in/iredmedia/ )
Pathrise,Active,S17,55,https://www.pathrise.com,Kevin Wu (https://www.linkedin.com/in/kevintxwu )
Standard AI,Active,S17,150,https://standard.ai,John Novak (https://www.linkedin.com/in/john-novak-87051279 https://twitter.com/DONT_USE_TWITTER); Jordan Fisher (https://www.linkedin.com/pub/jordan-fisher/25/450/811 https://twitter.com/MSuswal); Michael Suswal (https://www.linkedin.com/in/michael-suswal-51b45421 https://www.linkedin.com/in/dmvaldman/); David Valdman (https://www.linkedin.com/in/dmvaldman/ https://twitter.com/DONT_USE_TWITTER)
UpCodes,Active,S17,23,https://up.codes/,Garrett Reynolds (https://www.linkedin.com/in/garrettreynolds ); Scott Reynolds (https://www.linkedin.com/in/scott-reynolds )
Helium Health,Active,S17,110,https://heliumhealth.com/,Adegoke Olubusi (https://www.linkedin.com/in/adegokeolubusi/ ); Dimeji Sofowora (https://www.linkedin.com/in/dimeji-sofowora-65a20a3b/ )
Fam,Active,S17,11,https://www.famapp.com/,Mike McIntyre (https://www.linkedin.com/in/michaelcmcintyre/ ); Eddie Zhang (http://www.linkedin.com/in/eddieyzhang/ )
Ribbon Health,Active,S17,91,http://www.ribbonhealth.com,Nate Fox (https://www.linkedin.com/in/natfox/ http://www.twitter.com/anmaslak); Nate Maslak (https://www.linkedin.com/in/anmaslak http://www.twitter.com/anmaslak)
Releaf,Active,S17,100,http://www.releaf.africa,Uzoma Ayogu (https://www.linkedin.com/in/uzomabayogu ); Kenna Nzewi (https://www.linkedin.com/in/inzewi )
Leon & George,Active,S17,10,https://www.leonandgeorge.com,Nicolas Bartoli (https://www.linkedin.com/in/nicolasbartoli/ http://twitter.com/leonandgeorge)
Bloom Institute of Technology,Active,S17,50,https://www.bloomtech.com,Austen Allred (https://www.linkedin.com/in/austenallred https://twitter.com/austen)
Aecore,Active,S17,6,https://www.aecore.com,Casey Bell (https://www.linkedin.com/pub/casey-bell/25/a97/42 ); Anthony Cirinelli (https://www.linkedin.com/in/acirinelli )
AutoHub,Active,S17,2,https://www.autohub.io,Arnaud Douceur (https://www.linkedin.com/in/douceur/ ); Sam Naimi (https://www.linkedin.com/in/sam-naimi-674b53135/ )
VergeSense,Active,S17,70,http://www.vergesense.com,Kelby Green (https://www.linkedin.com/in/kelby-green-583014174 ); Dan Ryan (https://www.linkedin.com/in/dpryan87 )
Nobell Foods,Active,S17,58,http://www.nobellfoods.com,Magi Richani (https://www.linkedin.com/in/magi-richani/ https://twitter.com/Nobellfoods)
Long Term Stock Exchange,Active,S17,68,http://ltse.com,John Bautista (https://www.linkedin.com/in/john-bautista-a010912 ); Eric Ries (https://www.linkedin.com/in/eries )
Skyways,Active,S17,23,http://skyways.com,Charles Acknin (https://www.linkedin.com/in/charlesacknin )
FAZZ,Active,2024,500,https://fazzfinancial.com,Hendra Kwik (https://www.linkedin.com/in/hendra-kwik-9559612ba ); Jefriyanto (https://www.linkedin.com/in/jefriyanto ); Ricky Winata (https://www.linkedin.com/in/ricky-winata-75735458 )
Jerry,Active,S17,288,https://getjerry.com,Musawir Shah ( ); Art Agrawal ( ); Lina Zhang ( )
BillionToOne,Active,S17,300,https://www.billiontoone.com,Oguzhan Atay (https://www.linkedin.com/in/oatay ); David Tsao (https://www.linkedin.com/in/davidtsao )
PullRequest,Acquired,S17,11,http://www.pullrequest.com,Lyal Avery (https://www.linkedin.com/in/lyalavery/ )
Dharma Labs,Acquired,S17,14,https://dharma.io,Nadav Hollander (https://www.linkedin.com/in/nadav-hollander-8268585a/ )
VIDA & Co,Acquired,S17,11,http://www.shopvida.com,Umaimah Mendhro (https://www.linkedin.com/in/umaimah/ )
Disclosures.io,Active,S17,10,https://disclosures.io,Adam Gothelf (https://www.linkedin.com/in/adamgothelf ); Paul Nichols (https://linkedin.com/in/paulcnichols https://twitter.com/BrianSloss); Brian Sloss (https://linkedin.com/in/briansloss )
Templarbit,Acquired,S17,11,https://www.templarbit.com,Bjoern Zinssmeister (https://www.linkedin.com/in/zinssmeister/ https://twitter.com/templarbit)
Lyrebird,Active,S17,13,https://lyrebird.ai,Kundan Kumar (https://www.linkedin.com/in/kundan2510/ https://x.com/kundan2510); Jose Sotelo (http://linkedin.com/in/jos%C3%A9-sotelo-02496a50/ ); Alexandre de Brébisson (https://www.linkedin.com/in/adebrebisson/ )
Headstart,Active,S17,44,https://www.headstart.io,Nicholas Shekerdemian, Founder/CEO (https://uk.linkedin.com/in/nicholasshekerdemian ); Jeremy Hindle, Former Founder (https://www.linkedin.com/in/jeremyhindle/ https://twitter.com/mentioum)
Opearlo,Acquired,S17,2,https://www.opearlo.com,Oscar Merry (https://uk.linkedin.com/in/oscarmerry ); Jess Williams (https://www.linkedin.com/in/jess-williams-66a9012b )
Eduflow,Active,S17,12,https://www.eduflow.com,Malthe Jørgensen (https://www.linkedin.com/in/malthejorgensen https://twitter.com/malthejorgensen); Simon Lind (https://www.linkedin.com/in/simonlind https://twitter.com/simonlind); David Kofoed Wind (https://www.linkedin.com/in/utdiscant/ )
LotusPay,Acquired,S17,5,http://www.lotuspay.com,Atma Krishna (https://www.linkedin.com/in/atmakrishna/ https://twitter.com/getak100); Dinesh Gadge (https://www.linkedin.com/in/dineshgadge/ ); Anand Krishna (https://www.linkedin.com/in/anand-krishna-9b61a4/ )
bxblue,Acquired,S17,28,http://www.bxblue.com.br,Fabricio Buzeto (http://www.linkedin.com/in/fabriciobuzeto https://twitter.com/nukdf); Gustavo Gorenstein (https://www.linkedin.com/in/gorenstein/ https://twitter.com/GorensteinG); Roberto Braga (https://www.linkedin.com/in/robertomb https://twitter.com/robertomb)
Percept.AI,Acquired,S17,7,https://www.percept.ai/,Joe (Zhou) Sha (https://www.linkedin.com/in/zhousha/ ); Deyang (Derek) Zhao (https://www.linkedin.com/in/derek-deyang-zhao-4a08993b ); Shuo Han (http://www.linkedin.com/in/hanshuo1 )
Honeydue,Acquired,S17,2,https://www.honeydue.com/,Eugene Park (https://www.linkedin.com/in/eugenejohnpark/ https://twitter.com/ejpark)
Guilded,Acquired,S17,15,http://www.guilded.gg,Eli Brown (http://www.linkedin.com/pub/eli-brown/b1/847/622/en https://twitter.com/iEchoic)
Surematics,Acquired,S17,2,https://www.surematics.com/,Dan Hughes (https://www.linkedin.com/in/dan-hughes-2a6b117/ )
Indivio,Acquired,S17,8,https://www.indiv.io,Josh Dorward (http://www.linkedin.com/in/dorward/ ); Kenji Hashimoto (http://www.linkedin.com/in/kenjihashimoto )
Plasticity,Active,S17,2,https://www.plasticity.ai,Ajay Patel (https://www.linkedin.com/in/ajay-patel-ab876795/ ); Alex Sands (https://www.linkedin.com/in/alexsands/ )
Meetingbird,Active,S17,2,https://www.meetingbird.com,Henry Dornier (https://www.linkedin.com/in/henrydornier ); Paul Dornier ( )
Wildfire,Active,S17,3,http://getwildfire.com/,Hriday Kemburu (https://www.linkedin.com/in/hridaykemburu https://twitter.com/vinaytion); Vinay A. Ramesh (https://www.linkedin.com/in/vinayramesh93 https://www.twitter.com/vinaytion); Jay Patel (https://www.linkedin.com/in/jnpatel2 https://www.twitter.com/jnpatel2)
Escher Reality,Acquired,S17,2,http://www.escherreality.com/,Diana Hu (https://www.linkedin.com/in/sdianahu/ https://twitter.com/sdianahu)
Solve,Acquired,S17,2,https://www.solve.com,Justin Vencel (https://www.linkedin.com/in/justinvencel/ )
Enzyme,Active,S17,32,https://www.enzyme.com,Jared Seehafer (https://www.linkedin.com/in/seehafer ); Jacob Graham (http://linkedin.com/in/jacobgraham1 )
Mystery.org,Acquired,S17,53,https://mystery.org,Doug Peltz (https://www.linkedin.com/in/doug-peltz-809511/ https://twitter.com/mysterysci?lang=en)
Fat Llama,Acquired,S17,41,https://fatllama.com,Chaz Englander (https://www.linkedin.com/in/chazenglander ); Rosie Dallas (https://www.linkedin.com/in/rosie-dallas-1a1957221/ ); Owen Turner-Major (https://linkedin.com/in/oturnermajor )
CarDash,Acquired,S17,12,https://www.repairsmith.com,Yinon Weiss ( )
Feather,Active,S17,125,http://livefeather.com,Jay Reno (https://www.linkedin.com/in/jayjreno https://twitter.com/jayjreno)
Audm,Acquired,S17,10,https://www.audm.com,Christian Brink (http://www.linkedin.com/in/christianpbrink https://twitter.com/ouegner); Ryan Wegner (https://www.linkedin.com/in/ryantwegner https://twitter.com/ouegner)
Py,Active,S17,3,https://www.getpy.com,Derek Lo (https://www.linkedin.com/in/derektlo/ )
Elucd,Acquired,S17,8,http://www.elucd.com,Michael Simon (https://www.linkedin.com/in/michael-simon/ https://twitter.com/mbsimon); Saul Shemesh (??? ???)
WheelStreet,Inactive,S17,10,https://www.wheelstreet.com/,Pranay Shrivastava (https://in.linkedin.com/in/shrivastavapranay ); Moksha Srivastava (https://www.linkedin.com/in/moksha-srivastava-35aa32a1/ )
NextDrop,Inactive,S17,11,https://thenextdrop.com/,Devin Miller (https://in.linkedin.com/in/devin-miller-5138817a ); Anu Sridharan (https://www.linkedin.com/in/anu-sridharan-b24a016/ )
Bumpline,Inactive,S17,2,https://bumpline.com,Amit Patel (https://www.linkedin.com/in/amit-patel-7b907837/ ); Puja Shah (https://www.linkedin.com/in/puja-shah-o-d-6486772a/ )
Social Construct,Inactive,S17,17,http://socialconstructco.com,Ben Huh (https://www.linkedin.com/in/benhuh/ https://twitter.com/benhuh)
Cambridge Cancer Genomics,Inactive,S17,25,http://ccg.ai,Harry Clifford (https://www.linkedin.com/in/hwclifford/ ); Nirmesh Patel (https://www.linkedin.com/in/nirmesh-patel/ ); John Cassidy (https://www.linkedin.com/in/john-w-cassidy ); Evaline Tsai (https://www.linkedin.com/in/evaline-tsai-710b4386/ https://twitter.com/EvalineTsai)
Polly,Inactive,S17,3,https://polly.fun,Vicc Alexander (https://www.linkedin.com/in/vicc/ https://twitter.com/viccsmind); Ranidu Lankage (https://www.linkedin.com/in/ranidulankage https://twitter.com/ranidu); James Zhang (https://linkedin.com/in/jamesfzhang https://twitter.com/jamesfzhang)
Commissary Club (formerly 70 Million Jobs),Active,S17,8,https://www.Commissary.Club,Richard Bronson (https://www.linkedin.com/in/richard-bronson https://twitter.com/Richard_Bronson)
Gamelynx,Inactive,S17,5,https://gamelynx.gg,Alexander Mistakidis (https://www.linkedin.com/in/aamistak https://twitter.com/alexanderzone7); Carter Minshull (https://www.linkedin.com/in/carter-minshull-923b9a7a/ )
Guggy,Active,S17,2,https://guggy.com,Rotem Yakir (https://www.linkedin.com/in/rotemyakir/ https://twitter.com/yakirrotem); Shahar Yakir (https://www.linkedin.com/in/shahar-yakir-1895a13/ https://www.linkedin.com/in/shahar-yakir-1895a13/)
Fastpad,Active,S17,3,https://fastpad.com/,Sanat Ghosh (https://www.linkedin.com/in/ghoshsanat/ )
Sunu,Inactive,S17,11,http://www.sunu.com,Fernando Albertorio (https://www.linkedin.com/in/fernandoalbertorio https://twitter.com/Cuauhtlip); Cuauhtli Padilla (https://www.linkedin.com/in/%F0%9F%A5%B8cuauhtli-padilla-arias-81560a52/ https://twitter.com/Cuauhtlip); Marco Trujillo (https://www.linkedin.com/in/marco-trujillo-tejeda )
WATERFX,Active,S17,1,http://www.wacomet.com,Aaron Mandell (https://www.linkedin.com/in/aaron-mandell-011175133/ https://twitter.com/AaronMandell)
And Comfort,Inactive,S17,2,http://andcomfort.com,Jeffrey Zhao (https://www.linkedin.com/in/jeffrey-zhao-7b062545/ )
Modular Science,Inactive,S17,0,https://www.modularscience.com/,Peter Sand (https://www.linkedin.com/in/petersand )
PreDxion Bio,Active,S17,6,http://www.predxionbio.com,Walker McHugh (https://www.linkedin.com/in/walker-mchugh-517b86b7/ https://twitter.com/walker_mchugh?s=21&t=mXbPwUBOPCQgoonxNjWP9Q); Timothy Cornell (https://www.linkedin.com/in/timothy-cornell-64a19145 https://www.linkedin.com/in/timothy-cornell-64a19145)
Goosebump,Inactive,S17,2,http://m.me/higoosebump,Axel Delafosse (https://www.linkedin.com/in/axeldelafosse ); Henry Fontanier (https://www.linkedin.com/in/hfontanier/ ); Raphael Doulonne (https://www.linkedin.com/in/raphaël-doulonne-a2509994/ )
Storyboard,Active,S17,2,https://www.storyboard.com,Sébastien Sikorski (https://www.linkedin.com/in/sebastiensikorski http://twitter.com/sebsikorski)
RideAlong,Inactive,S17,2,http://www.getridealong.com,Meredith Hitchcock (https://www.linkedin.com/in/meredithahitchcock )
Slik,Inactive,S17,2,http://slik.ai,Soroush Ghodsi (https://ca.linkedin.com/in/soroush-ghodsi-486211a7 ); Stefan Stokic (http://linkedin.com/in/stefanstokic )
Caelum Health,Inactive,S17,2,https://caelumhealth.com/,Lauren Kelley-Chew (https://www.linkedin.com/in/lauren-kelley-chew-27052024 ); Luke Kelley-Chew (https://www.linkedin.com/in/luke-kelley-chew-724a894a )
Covetly,Active,S17,3,https://www.covetly.com/,Reid Nahm (https://www.linkedin.com/in/reidnahm/ https://twitter.com/covetly)
Semantix,Inactive,S17,2,https://www.semantix.ai,Dave Ramish (https://www.linkedin.com/in/dave-ramish-0659bb48 ); John Ramish (https://www.linkedin.com/in/john-ramish-0b8730114 )
Mystro,Inactive,S17,6,http://www.mystrodriver.com,Dwayne Shaw (https://www.linkedin.com/in/dwaynenshaw )
Greo,Inactive,S17,2,http://www.greo.com,Elizabeth Davis (https://www.linkedin.com/in/elizabethsdavis ); Brandon Hill (https://www.linkedin.com/in/bhill93 ); Tre Kirkman (https://www.linkedin.com/in/trekirkman/ )
Value Voting,Inactive,S17,2,https://www.valuevoting.com,Can Sar (https://www.linkedin.com/in/cansar/ ); James Vaughan (https://www.linkedin.com/in/jvaughan2/ )
Sixty,Active,S17,4,https://usesixty.com/,David Head (https://linkedin.com/in/davidbhead https://twitter.com/_davidhead)
Gameday,Inactive,S17,2,http://playgameday.com,LC Carrier (https://www.linkedin.com/in/lc-carrier )
Dropleaf,Inactive,S17,2,https://dropleaf.io,Zi Guo (https://www.linkedin.com/in/zi-guo-439b33b0 ); Vikram Rangraj (https://www.linkedin.com/in/vikram-rangraj/ )
Prism Labs,Inactive,S17,5,https://Prism Labs,Adam Breckler (http://www.linkedin.com/in/adambreckler )
Sunfolding,Inactive,S17,44,http://www.sunfolding.com,Leila Madrone (https://www.linkedin.com/in/robot/ )
Passerine Aircraft,Inactive,S17,2,http://www.passerineaircraft.com/,Matthew Whalley (https://www.linkedin.com/in/matthew-whalley-67852b107/ )
